Id,Sales
530,8266.474
531,7268.006
532,5482.523
533,8533.989
534,7757.9497
535,7135.503
536,7600.471
537,6273.532
538,9363.346
539,11031.434
540,7413.284
541,4563.239
542,5797.9756
543,4058.3848
544,3106.37
545,8167.4473
546,5030.552
547,8019.288
548,4926.2607
549,5679.573
550,5625.0547
551,10449.373
552,5135.2476
553,5261.7563
554,5847.6646
555,7289.761
556,5148.9487
557,7212.292
558,7769.2627
559,4336.954
560,7745.6333
561,7056.321
562,5938.041
563,4735.863
564,5076.48
565,10671.791
566,9483.327
567,6912.577
568,15007.93
569,5957.7925
570,4753.0024
571,6484.279
572,8678.115
573,9827.349
574,6882.975
575,8266.284
576,7512.747
577,7117.71
578,6531.8955
579,5513.064
580,4969.043
581,5287.1533
582,4177.559
583,5408.8037
584,8150.508
585,16190.048
586,6718.365
587,4656.6855
588,7016.762
589,4601.7095
590,5937.8657
591,4217.413
592,9082.114
593,6380.0366
594,5881.6753
595,13438.595
596,12396.211
597,5527.32
598,7096.3667
599,3925.618
600,5719.568
601,5246.5537
602,8619.159
603,5259.7793
604,4232.3696
605,6205.5015
606,5173.313
607,6905.896
608,7237.296
609,3624.8945
610,6632.961
611,8552.549
612,7748.182
613,5066.749
614,4102.5796
615,8404.799
616,4657.916
617,9221.258
618,4535.952
619,5200.0977
620,7454.311
621,5667.675
622,4684.087
623,6235.507
624,7117.282
625,8759.534
626,9962.754
627,5683.507
628,4141.841
629,5842.8926
630,6620.7764
631,4726.1084
632,5963.335
633,5886.8887
634,10572.426
635,7717.357
636,6148.5605
637,7552.451
638,4665.242
639,8837.62
640,6195.904
641,13231.611
642,5963.1924
643,5756.692
644,5351.492
645,3810.13
646,6361.888
647,14769.562
648,4328.8716
649,4256.973
650,9964.064
651,5817.028
652,6346.2236
653,7974.833
654,6180.0825
655,5173.1997
656,4927.2007
657,9893.891
658,5997.218
659,7048.4316
660,7754.2217
661,4441.589
662,7128.2866
663,5674.5273
664,3570.919
665,8709.381
666,9074.712
667,4523.7783
668,7187.0107
669,7018.9307
670,4534.793
671,8984.526
672,6149.657
673,7221.0806
674,4516.0625
675,5018.4
676,6165.148
677,3808.7166
678,7773.569
679,3798.8967
680,6050.0674
681,4591.618
682,5783.3525
683,6034.647
684,7186.305
685,6901.926
686,8137.933
687,5668.4316
688,6871.9565
689,6364.054
690,8221.745
691,9226.791
692,6510.4023
693,3336.5286
694,6010.421
695,7462.7754
696,3426.9446
697,11243.175
698,5336.661
699,7058.562
700,10288.097
701,7456.3867
702,4426.9316
703,10400.548
704,9379.299
705,5506.17
706,8714.341
707,9995.901
708,5575.487
709,4579.8887
710,6610.3286
711,5784.9795
712,5691.9795
713,6548.424
714,4573.255
715,6145.319
716,7102.189
717,6480.7363
718,7859.7876
719,5926.6924
720,6438.6787
721,4336.466
722,8112.966
723,6931.8604
724,6366.768
725,6474.528
726,7394.2344
727,9433.059
728,5469.128
729,5313.443
730,6550.2354
731,7041.162
732,6264.254
733,4295.737
734,3993.6902
735,7131.2104
736,7262.0405
737,5352.334
738,8209.734
739,5838.5254
740,6038.1763
741,5317.8384
742,3397.6082
743,7113.7944
744,6208.1294
745,5971.063
746,8859.493
747,8341.93
748,4510.1616
749,9036.041
750,3866.1172
751,2992.1257
752,8371.96
753,11774.164
754,8397.156
755,6715.649
756,4891.184
757,6656.261
758,9558.891
759,6273.646
760,7992.0933
761,5175.958
762,4051.4202
763,5363.9644
764,5265.1597
765,5250.543
766,5260.211
767,5188.3086
768,4405.024
769,5975.2666
770,6494.837
771,5681.708
772,6010.467
773,7170.0874
774,5504.5317
775,5928.795
776,8828.446
777,6749.879
778,5533.137
779,3610.456
780,11402.958
781,6274.023
782,5574.588
783,8184.289
784,7757.9497
785,7474.5137
786,5568.6636
787,5903.215
788,8990.184
789,12199.173
790,4821.161
791,4542.714
792,5410.0884
793,6852.7485
794,5869.1016
795,7635.671
796,8669.893
797,5657.2905
798,3942.9785
799,5885.2773
800,8820.393
801,4671.5195
802,7276.856
803,3785.1836
804,7127.0356
805,7802.0513
806,7186.469
807,8341.611
808,6417.5356
809,4326.461
810,6284.934
811,7175.738
812,8670.877
813,7459.111
814,7533.848
815,6306.4287
816,4679.2734
817,10093.717
818,4445.284
819,10697.866
820,5720.1406
821,4019.5583
822,6029.142
823,6427.544
824,7390.315
825,8225.683
826,3981.0615
827,4653.6577
828,7700.6167
829,8790.833
830,10180.744
831,5124.9487
832,6374.405
833,6007.59
834,6252.6865
835,5497.67
836,9507.097
837,8794.2295
838,10020.23
839,4218.781
840,5930.3896
841,9723.729
842,8690.646
843,5415.999
844,10077.529
845,6284.8145
846,5568.536
847,5284.88
848,4691.2573
849,5520.9927
850,6123.965
851,4750.229
852,5027.607
853,8550.551
854,6746.2686
855,23812.61
856,6538.0464
857,5871.492
858,8206.854
859,8983.378
860,6855.5786
861,6929.765
862,5568.09
863,8733.102
864,8878.059
865,6188.805
866,5958.7583
867,6677.338
868,8133.8213
869,7237.0337
870,7981.399
871,5479.24
872,4833.822
873,5382.386
874,10282.113
875,11171.4795
876,12080.978
877,8137.1963
878,4221.9927
879,5799.8174
880,4172.081
881,7519.535
882,10554.062
883,9070.031
884,5455.9272
885,5475.3486
886,3785.169
887,5095.693
888,11361.188
889,6552.966
890,4928.1216
891,4688.2295
892,8690.091
893,3778.8499
894,6514.601
895,4161.7485
896,6475.022
897,6404.9155
898,5572.127
899,7309.6436
900,7223.574
901,5704.647
902,7192.4756
903,6967.81
904,10496.775
905,5679.1074
906,8328.139
907,7789.7173
908,9957.311
909,6362.2764
910,9392.0
911,4816.1753
912,4601.7974
913,6447.4717
914,5657.1123
915,9395.332
916,7376.0635
917,5367.49
918,7297.211
919,7042.9624
920,9372.378
921,3942.3093
922,13692.139
923,5497.5176
924,6299.2095
925,8968.972
926,4806.7456
927,7122.68
928,6691.1963
929,7584.896
930,5719.491
931,5556.971
932,6986.6343
933,8080.3965
934,7303.2607
935,5279.112
936,6927.6836
937,11503.687
938,6364.6616
939,4633.632
940,6591.7324
941,5943.412
942,5863.451
943,7151.41
944,3562.6736
945,7696.9233
946,6369.5312
947,7402.2495
948,7881.465
949,4393.068
950,5509.968
951,5268.2085
952,8688.914
953,8306.658
954,5316.0684
955,4898.2886
956,7454.709
957,6026.291
958,6699.7974
959,7500.298
960,6464.73
961,8105.627
962,5466.2603
963,4377.56
964,6942.8496
965,7021.2
966,8435.5625
967,8140.301
968,8080.2344
969,5505.7603
970,8847.917
971,6291.813
972,7323.585
973,9224.943
974,5508.4126
975,10173.2705
976,7977.0464
977,7564.9146
978,5791.4824
979,7365.7935
980,7691.1045
981,6731.0312
982,3999.8115
983,5982.2573
984,8279.752
985,5868.497
986,4602.0957
987,7868.915
988,6988.2065
989,5670.724
990,6316.342
991,5379.158
992,7422.5376
993,6936.986
994,7007.133
995,5754.798
996,5392.3125
997,6313.319
998,3323.0642
999,5912.0376
1000,5352.3086
1001,8338.947
1002,7847.272
1003,6170.8716
1004,11704.483
1005,6153.94
1006,5178.274
1007,10770.199
1008,7232.6387
1009,8511.97
1010,7603.502
1011,4515.8257
1012,5921.862
1013,6020.7705
1014,8328.909
1015,12722.399
1016,5977.763
1017,3795.71
1018,5422.6973
1019,9408.898
1020,8999.1045
1021,6560.5566
1022,6936.787
1023,5528.037
1024,5084.3003
1025,3409.1042
1026,5099.6504
1027,6124.49
1028,7125.935
1029,7395.969
1030,9278.845
1031,8245.498
1032,9172.282
1033,7428.897
1034,4901.962
1035,9329.866
1036,10456.151
1037,5655.823
1038,8651.796
1039,4743.294
1040,6388.414
1041,3979.8962
1042,6836.0645
1043,5823.6943
1044,9632.723
1045,7627.7085
1046,8000.123
1047,7885.8027
1048,6514.601
1049,8062.907
1050,18613.193
1051,10875.166
1052,5944.098
1053,2949.8176
1054,5989.153
1055,8218.445
1056,5502.3486
1057,12303.461
1058,18211.504
1059,4381.102
1060,5529.4766
1061,7939.743
1062,5542.1836
1063,9351.103
1064,6956.748
1065,7861.0093
1066,4878.266
1067,5637.7183
1068,5831.7534
1069,7306.298
1070,10251.956
1071,6090.876
1072,5597.7676
1073,7050.5093
1074,5702.743
1075,5078.1216
1076,8197.014
1077,5379.23
1078,5505.0728
1079,7550.694
1080,5838.7095
1081,6823.8516
1082,6926.6533
1083,7244.754
1084,8340.156
1085,7231.625
1086,7889.9326
1087,5691.469
1088,3976.5195
1089,6559.0303
1090,6924.3613
1091,6029.878
1092,4371.8447
1093,9399.688
1094,7398.3467
1095,9930.635
1096,6754.734
1097,5575.0083
1098,5097.953
1099,4305.416
1100,9692.297
1101,5112.335
1102,7738.7964
1103,16429.281
1104,6967.903
1105,6604.8774
1106,5105.003
1107,4359.367
1108,7100.151
1109,4061.0176
1110,5695.004
1111,9984.6875
1112,4876.1265
1113,18435.244
1114,15208.389
1115,4668.5356
1116,7141.276
1117,5697.8506
1118,7110.24
1119,6313.999
1120,11345.435
1121,7083.56
1122,10252.816
1123,4297.601
1124,7610.183
1125,5252.1455
1126,8245.962
1127,6605.6587
1128,5715.5493
1129,6563.467
1130,6448.8433
1131,7734.5684
1132,9081.239
1133,5962.857
1134,11235.79
1135,6269.651
1136,10753.408
1137,5789.5273
1138,6059.6763
1139,5248.315
1140,11498.7295
1141,5820.707
1142,7385.545
1143,6882.0957
1144,8373.365
1145,4518.535
1146,8401.649
1147,6832.975
1148,4335.4116
1149,14745.889
1150,17434.906
1151,7271.2646
1152,6764.513
1153,9454.088
1154,10550.469
1155,11091.437
1156,5640.2617
1157,7903.782
1158,5747.2456
1159,8591.003
1160,3961.6587
1161,6392.2295
1162,5781.9463
1163,5939.8877
1164,7800.705
1165,5864.111
1166,5065.246
1167,6793.645
1168,3939.378
1169,4617.0244
1170,6507.237
1171,6721.9287
1172,8829.769
1173,8181.3237
1174,6728.6245
1175,6136.5166
1176,5806.5913
1177,11257.026
1178,8066.7603
1179,5635.971
1180,5098.658
1181,7609.45
1182,4857.4824
1183,7258.71
1184,3339.645
1185,5016.5527
1186,8738.55
1187,6373.858
1188,5582.499
1189,9452.789
1190,8792.435
1191,12189.904
1192,6141.9966
1193,8446.905
1194,3123.5703
1195,5190.6245
1196,6034.8945
1197,4546.1074
1198,8927.975
1199,5190.6294
1200,5181.5586
1201,8728.696
1202,11751.269
1203,7467.2036
1204,5708.2173
1205,4949.8877
1206,10058.277
1207,7603.6904
1208,6257.638
1209,5023.7197
1210,6987.8804
1211,9809.091
1212,4889.067
1213,6192.59
1214,8001.779
1215,8221.667
1216,14321.731
1217,5085.503
1218,15799.147
1219,6678.4907
1220,5052.312
1221,5446.9746
1222,6283.076
1223,5865.3584
1224,5558.471
1225,6183.3013
1226,5110.0054
1227,4571.541
1228,7471.5557
1229,3786.429
1230,8028.05
1231,6732.9253
1232,8258.373
1233,9185.404
1234,5225.516
1235,9207.953
1236,6423.0337
1237,5617.994
1238,6063.491
1239,5587.1274
1240,10545.489
1241,6325.004
1242,4973.1626
1243,8326.288
1244,8413.1875
1245,7446.7935
1246,6626.7017
1247,8578.755
1248,5709.6436
1249,5940.8735
1250,5328.8853
1251,8425.119
1252,6484.8784
1253,6443.0215
1254,6148.5547
1255,4992.0557
1256,4139.2583
1257,5109.391
1258,8150.539
1259,8623.451
1260,9920.468
1261,11850.384
1262,8399.214
1263,6453.137
1264,5320.9785
1265,10345.703
1266,10432.694
1267,8627.325
1268,8580.514
1269,8191.1216
1270,6055.4067
1271,4193.63
1272,10064.572
1273,6775.7285
1274,6366.179
1275,6264.857
1276,3741.1025
1277,12335.571
1278,5912.731
1279,5192.9614
1280,4694.5156
1281,5375.1997
1282,6362.167
1283,9697.928
1284,6615.7646
1285,4699.8013
1286,5015.376
1287,5016.5527
1288,3221.9119
1289,6896.4976
1290,16949.268
1291,5295.7773
1292,5955.2305
1293,7064.7446
1294,5787.9707
1295,5334.056
1296,4988.8906
1297,4040.593
1298,7415.9785
1299,6750.1104
1300,4539.9424
1301,8510.955
1302,5953.5327
1303,4822.973
1304,9616.98
1305,8378.43
1306,9653.083
1307,5667.794
1308,6829.6523
1309,5175.435
1310,4670.5977
1311,15891.659
1312,10117.338
1313,6159.5825
1314,5827.5337
1315,4603.799
1316,6000.8677
1317,4209.493
1318,9658.12
1319,4962.4316
1320,5523.768
1321,6850.259
1322,4742.6426
1323,6563.8613
1324,7552.6167
1325,7361.622
1326,7234.1147
1327,4056.512
1328,6345.7153
1329,6437.2666
1330,9086.983
1331,7938.759
1332,6819.161
1333,4569.453
1334,8022.455
1335,6503.8184
1336,4142.453
1337,6943.8164
1338,6967.451
1339,6603.675
1340,6543.367
1341,6205.4126
1342,6206.75
1343,5653.0083
1344,7300.099
1345,6380.6025
1346,6385.9595
1347,9757.458
1348,5642.8335
1349,4501.477
1350,11801.459
1351,5837.9355
1352,3663.8271
1353,8254.507
1354,10320.948
1355,11159.724
1356,5009.367
1357,5835.336
1358,5679.422
1359,6412.8125
1360,5552.6006
1361,9006.84
1362,3320.8655
1363,5605.2944
1364,5939.304
1365,5823.1226
1366,5284.305
1367,6923.5225
1368,7969.5947
1369,6006.834
1370,8488.55
1371,6658.147
1372,8604.097
1373,5069.4263
1374,6597.1157
1375,7300.051
1376,7836.5776
1377,9048.113
1378,3867.961
1379,8944.755
1380,6823.077
1381,7486.0347
1382,4363.023
1383,3803.5007
1384,8152.957
1385,6991.053
1386,8924.008
1387,6910.0464
1388,6089.958
1389,8195.716
1390,8137.7007
1391,6930.915
1392,8095.885
1393,6537.105
1394,9478.95
1395,10830.082
1396,7481.2314
1397,4534.68
1398,5685.437
1399,4101.2534
1400,3318.0037
1401,8252.673
1402,5378.0146
1403,8299.611
1404,4378.579
1405,5278.4775
1406,5841.7725
1407,11015.602
1408,5608.2783
1409,5112.3545
1410,6128.7554
1411,7113.7534
1412,4519.0522
1413,7664.825
1414,7385.5376
1415,5446.9746
1416,7598.304
1417,6476.739
1418,5507.5093
1419,4952.659
1420,4947.391
1421,10489.45
1422,10694.766
1423,6840.897
1424,14920.762
1425,6075.821
1426,4721.8105
1427,6563.6606
1428,8606.271
1429,11009.594
1430,7284.6045
1431,7902.0415
1432,7731.11
1433,8436.085
1434,6417.1133
1435,5590.816
1436,4493.915
1437,5027.041
1438,4512.8765
1439,5679.4434
1440,8054.8604
1441,17566.742
1442,6676.408
1443,4857.2646
1444,7823.495
1445,4461.993
1446,6257.1846
1447,3967.209
1448,8431.083
1449,6481.7314
1450,5894.0283
1451,13481.803
1452,13051.644
1453,6005.7397
1454,7142.0796
1455,4060.065
1456,6412.8125
1457,5447.972
1458,8144.4316
1459,5194.611
1460,3983.6404
1461,6212.5894
1462,5052.2446
1463,7254.3364
1464,7247.864
1465,3346.4136
1466,6576.0854
1467,8661.959
1468,7956.821
1469,4577.71
1470,4805.05
1471,8125.099
1472,4754.666
1473,9323.72
1474,4410.371
1475,4480.7173
1476,7414.239
1477,5930.3276
1478,4890.9976
1479,6281.5186
1480,7711.9346
1481,8919.566
1482,10922.3545
1483,5488.0312
1484,4313.4014
1485,5770.626
1486,5902.6797
1487,4476.57
1488,6541.4707
1489,6379.5317
1490,11142.07
1491,7465.9927
1492,6313.457
1493,8200.985
1494,5046.322
1495,8997.062
1496,5963.028
1497,13976.354
1498,6085.6445
1499,5436.4966
1500,5087.928
1501,3651.4268
1502,6919.9316
1503,14810.818
1504,4907.3643
1505,4558.2065
1506,9766.601
1507,5983.478
1508,6875.011
1509,7733.875
1510,6372.5874
1511,5035.7163
1512,4784.491
1513,10154.572
1514,5788.451
1515,7353.0547
1516,7672.9067
1517,4785.3174
1518,7481.331
1519,5585.8433
1520,3833.277
1521,8530.547
1522,8940.576
1523,4492.2397
1524,7123.407
1525,6482.102
1526,4623.078
1527,8779.64
1528,6165.442
1529,6952.4307
1530,4438.43
1531,4818.0176
1532,7048.909
1533,3946.0105
1534,7728.316
1535,4577.5747
1536,5963.892
1537,4556.407
1538,6054.119
1539,6638.695
1540,7186.0923
1541,7059.1006
1542,7873.982
1543,5578.545
1544,7650.533
1545,7006.658
1546,10416.529
1547,9086.178
1548,6769.799
1549,3203.0825
1550,5875.357
1551,7393.071
1552,4402.899
1553,11265.36
1554,5117.989
1555,6955.269
1556,10970.646
1557,6703.261
1558,4425.0073
1559,10005.276
1560,9511.423
1561,5624.325
1562,9432.06
1563,9446.49
1564,5395.2803
1565,5301.2803
1566,6592.5874
1567,5622.7485
1568,5759.7837
1569,6983.5034
1570,4592.967
1571,6817.614
1572,7075.6743
1573,6896.1426
1574,8390.432
1575,5976.828
1576,8061.1235
1577,4013.514
1578,8121.9927
1579,7145.2544
1580,5705.2295
1581,6928.001
1582,7681.9272
1583,9716.832
1584,5525.718
1585,5636.159
1586,6185.566
1587,7430.796
1588,6678.4463
1589,4254.7896
1590,4091.171
1591,8430.552
1592,7046.503
1593,5697.606
1594,7878.2183
1595,5819.4253
1596,7795.209
1597,5118.0327
1598,3504.5505
1599,7513.958
1600,6410.501
1601,6365.7725
1602,9609.17
1603,9617.678
1604,4941.4263
1605,7725.214
1606,4421.4087
1607,3096.013
1608,8176.6045
1609,13004.0205
1610,6970.8076
1611,6903.0845
1612,4596.981
1613,6796.114
1614,9750.389
1615,7078.1445
1616,7732.7246
1617,5564.5225
1618,4349.0396
1619,5376.0454
1620,5183.7036
1621,5656.136
1622,5577.747
1623,5039.0312
1624,4512.9365
1625,6472.972
1626,6779.361
1627,5777.889
1628,6072.3276
1629,7357.453
1630,6891.9346
1631,6042.0703
1632,8878.719
1633,7157.128
1634,4992.246
1635,3731.9836
1636,11760.552
1637,6426.447
1638,5719.715
1639,8646.632
1640,8137.7007
1641,7851.157
1642,5896.7217
1643,6395.083
1644,9839.062
1645,13706.719
1646,5631.1733
1647,4906.1523
1648,5353.973
1649,6486.5547
1650,5486.739
1651,9057.757
1652,8258.42
1653,5811.927
1654,3925.0527
1655,6302.6826
1656,8703.494
1657,4831.5083
1658,7783.7466
1659,4094.6096
1660,6404.0303
1661,8058.026
1662,7164.148
1663,8674.482
1664,6325.7217
1665,4040.2656
1666,5947.1147
1667,7833.2827
1668,8784.003
1669,6956.5093
1670,7648.8843
1671,6132.5264
1672,4532.0776
1673,9691.455
1674,4502.533
1675,10053.54
1676,5945.8667
1677,4339.7837
1678,7184.667
1679,6535.765
1680,7216.1655
1681,9364.132
1682,4528.2974
1683,4652.828
1684,7957.7695
1685,9320.849
1686,10003.654
1687,5337.501
1688,6254.744
1689,6210.2314
1690,6282.861
1691,5181.1484
1692,9354.224
1693,8697.935
1694,10558.994
1695,4564.2397
1696,6342.4727
1697,9890.211
1698,8292.087
1699,5672.028
1700,9920.695
1701,6250.0815
1702,5019.6777
1703,5001.7197
1704,5215.4595
1705,5420.8516
1706,6434.7505
1707,4672.2905
1708,5358.3354
1709,8995.003
1710,6778.275
1711,22849.969
1712,6472.336
1713,6193.021
1714,9948.645
1715,11229.309
1716,7964.9067
1717,7828.466
1718,6083.5903
1719,8552.933
1720,9548.112
1721,7094.282
1722,6648.4517
1723,7383.031
1724,8898.139
1725,8221.393
1726,8955.852
1727,7031.694
1728,5057.398
1729,6322.0186
1730,11035.517
1731,12436.637
1732,12725.761
1733,9240.414
1734,5674.657
1735,5851.9155
1736,4711.914
1737,8080.9204
1738,11662.544
1739,9476.492
1740,7065.7485
1741,5665.3564
1742,5427.602
1743,5333.2017
1744,11305.17
1745,7084.7153
1746,5007.6953
1747,5315.0903
1748,8535.657
1749,3653.022
1750,7002.6636
1751,4887.547
1752,6458.5737
1753,7900.9487
1754,5927.4834
1755,8251.492
1756,7512.7114
1757,5815.2866
1758,7883.036
1759,7393.515
1760,10914.076
1761,6283.0405
1762,9831.651
1763,7543.885
1764,11140.806
1765,7546.504
1766,11027.395
1767,6174.409
1768,5484.243
1769,6752.7827
1770,5987.4795
1771,10582.544
1772,8363.805
1773,6653.7227
1774,8038.8906
1775,7525.159
1776,10615.466
1777,3996.929
1778,13901.911
1779,5832.999
1780,7494.835
1781,9374.273
